playerID,tmID,target_year,height,weight,is_guard,is_forward,is_center,college_score,has_college,coach_win_pct,coach_playoff_wins,team_win_pct,team_conf_rank,team_made_playoffs,won_rookie_of_the_year
miaomi01w,SAC,6,71.0,153,1,0,0,0,0,0.5999880002399952,6,0.5294117647058824,3.5,1,0
mooreje01w,CHA,6,75.0,175,0,1,1,2,1,0.5,0,0.47058823529411764,5.0,1,0
mooreje01w,LAS,6,75.0,175,0,1,1,2,1,0.5,0,0.7352941176470589,1.0,1,0
moorelo01w,NYL,6,69.0,165,1,0,0,2,1,0.6110771623798678,2,0.5294117647058824,1.5,1,0
newtoch01w,SAC,6,71.0,154,1,0,0,1,1,0.5999880002399952,6,0.5294117647058824,3.5,1,0
nieuwma01w,LAS,6,77.0,180,0,0,1,1,1,0.5,0,0.7352941176470589,1.0,1,0
paigeyo01w,IND,6,66.0,147,1,0,0,1,1,0.4411634951913179,0,0.4411764705882353,6.0,1,0
smithje01w,NYL,6,75.0,198,0,0,1,1,1,0.6110771623798678,2,0.5294117647058824,1.5,1,0
snellbe01w,PHO,6,69.0,170,1,0,0,1,1,0.49998529455016033,0,0.5,5.0,1,0
summela01w,CON,6,74.0,167,0,0,1,0,0,0.5294039793532448,7,0.5294117647058824,1.5,1,0
vodopna01w,SEA,6,75.0,181,0,1,0,0,0,0.5060944750336888,10,0.5882352941176471,2.0,1,0
weckeke01w,SAS,6,73.0,172,0,1,0,1,1,0.5076884023969046,5,0.2647058823529412,7.0,1,0
whiteta01w,IND,6,67.0,154,1,0,0,1,1,0.4411634951913179,0,0.4411764705882353,6.0,1,0
willian01w,PHO,6,72.0,149,1,0,0,1,1,0.49998529455016033,0,0.5,5.0,1,0
wrighta01w,SEA,6,71.0,165,1,0,0,1,1,0.5060944750336888,10,0.5882352941176471,2.0,1,0
zarafr01w,SEA,6,70.0,146,1,0,0,0,0,0.5060944750336888,10,0.5882352941176471,2.0,1,0
anderam01w,CON,7,72.0,167,0,1,0,1,1,0.6078371780668816,12,0.7647058823529411,1.0,1,0
anderam01w,NYL,7,72.0,167,0,1,0,1,1,0.5576815830464799,2,0.5294117647058824,3.0,1,0
atkinla01w,IND,7,72.0,172,1,1,0,1,1,0.5294039793532448,2,0.6176470588235294,2.0,1,0
augusse01w,MIN,7,72.0,179,0,1,0,2,1,0.5,0,0.4117647058823529,6.0,1,1
bakersh01w,NYL,7,68.0,125,1,0,0,1,1,0.5576815830464799,2,0.5294117647058824,3.0,1,0
blueni01w,WAS,7,68.0,163,1,0,0,1,1,0.5444414197698901,11,0.47058823529411764,4.5,1,0
bondla01w,CHA,7,67.0,132,1,0,0,1,1,0.29997000299970006,0,0.17647058823529413,6.0,1,0
cronika01w,CHI,7,72.0,155,1,0,0,1,1,0.5,0,0.5,6.0,0,0
currimo01w,CHA,7,72.0,177,0,1,0,1,1,0.29997000299970006,0,0.17647058823529413,6.0,1,0
davisbr01w,LAS,7,72.0,172,1,0,0,1,1,0.6665555740709881,0,0.5,4.0,1,0
duffyme01w,MIN,7,67.0,135,1,0,0,1,1,0.5,0,0.4117647058823529,6.0,1,0
dupreca01w,CHI,7,74.0,162,0,1,0,1,1,0.5,0,0.5,6.0,0,0
flukety01w,CHA,7,77.0,209,0,0,1,2,1,0.29997000299970006,0,0.17647058823529413,6.0,1,0
gomisem01w,NYL,7,71.0,134,1,0,0,0,0,0.5576815830464799,2,0.5294117647058824,3.0,1,0
greenci01w,SEA,7,77.0,183,0,0,1,1,1,0.520199392932359,11,0.5882352941176471,2.0,1,0
jamesta01w,WAS,7,69.0,158,0,1,0,1,1,0.5444414197698901,11,0.47058823529411764,4.5,1,0
kostaan01w,HOU,7,67.0,137,1,0,0,0,0,0.6161585042499785,10,0.5588235294117647,3.0,1,0
lacyje01w,PHO,7,75.0,175,0,1,0,1,1,0.5,0,0.47058823529411764,5.0,1,0
leuchye01w,CHA,7,77.0,195,0,0,1,1,1,0.29997000299970006,0,0.17647058823529413,6.0,1,0
mahonme01w,CON,7,72.0,160,0,1,0,1,1,0.6078371780668816,12,0.7647058823529411,1.0,1,0
moeggli01w,CHI,7,73.0,195,0,1,0,1,1,0.5,0,0.5,6.0,0,0
ndongem01w,LAS,7,74.0,170,0,0,1,0,0,0.6665555740709881,0,0.5,4.0,1,0
ngarsch01w,NYL,7,75.0,168,0,0,1,1,1,0.5576815830464799,2,0.5294117647058824,3.0,1,0
osipoir01w,DET,7,77.0,190,0,0,1,0,0,0.5403182232401351,7,0.47058823529411764,4.5,1,0
paliesa01w,DET,7,67.0,159,1,0,0,0,0,0.5403182232401351,7,0.47058823529411764,4.5,1,0
philler01w,CON,7,67.0,162,1,0,0,0,0,0.6078371780668816,12,0.7647058823529411,1.0,1,0
pondeca01w,PHO,7,69.0,160,1,0,0,1,1,0.5,0,0.47058823529411764,5.0,1,0
queenbr01w,CON,7,74.0,185,0,1,0,1,1,0.6078371780668816,12,0.7647058823529411,1.0,1,0
smithcr01w,PHO,7,66.0,121,1,0,0,1,1,0.5,0,0.47058823529411764,5.0,1,0
smithki01w,SAC,7,73.0,158,0,1,0,1,1,0.6547541100701182,13,0.7352941176470589,1.0,1,0
stansti01w,LAS,7,75.0,183,0,1,1,1,1,0.6665555740709881,0,0.5,4.0,1,0
strotan01w,PHO,7,75.0,166,1,1,0,2,1,0.5,0,0.47058823529411764,5.0,1,0
teilaza01w,WAS,7,79.0,170,0,0,1,1,1,0.5444414197698901,11,0.47058823529411764,4.5,1,0
terryka01w,IND,7,75.0,183,0,1,1,1,1,0.5294039793532448,2,0.6176470588235294,2.0,1,0
thorbsh01w,MIN,7,69.0,149,1,0,0,1,1,0.5,0,0.4117647058823529,6.0,1,0
turneba01w,SEA,7,72.0,172,1,1,0,2,1,0.520199392932359,11,0.5882352941176471,2.0,1,0
vilipda01w,LAS,7,76.0,207,0,1,1,0,0,0.6665555740709881,0,0.5,4.0,1,0
wilkibr01w,SAC,7,75.0,185,0,0,1,1,1,0.6547541100701182,13,0.7352941176470589,1.0,1,0
willili01w,LAS,7,71.0,170,1,0,0,1,1,0.6665555740709881,0,0.5,4.0,1,0
youngso01w,SAS,7,73.0,165,0,1,0,1,1,0.4451192370778227,5,0.20588235294117646,7.0,1,0
balesal01w,IND,8,79.0,218,0,0,1,1,1,0.5588180508034235,2,0.6176470588235294,3.0,1,0
bowenli01w,NYL,8,67.0,145,1,0,0,1,1,0.46511087080382785,2,0.3235294117647059,5.5,1,0
chambco01w,CON,8,69.0,160,1,0,0,1,1,0.6470540657789281,15,0.7647058823529411,1.0,1,0
coggicl01w,CHI,8,71.0,170,1,0,0,1,1,0.5,0,0.14705882352941177,7.0,1,0
davenje01w,NYL,8,77.0,215,0,0,1,1,1,0.46511087080382785,2,0.3235294117647059,5.5,1,0
davisde01w,HOU,8,67.0,138,1,0,0,1,1,0.7856581672737661,1,0.5294117647058824,4.0,1,0
doronsh01w,NYL,8,69.0,145,1,0,0,1,1,0.46511087080382785,2,0.3235294117647059,5.5,1,0
fernama01w,LAS,8,71.0,138,1,0,0,0,0,0.7933280444797034,19,0.7352941176470589,1.0,1,0
gearlka01w,SEA,8,73.0,184,1,1,0,1,1,0.5215494760798445,12,0.5294117647058824,4.0,1,0
goringi01w,WAS,8,79.0,225,0,0,1,1,1,0.5420535418058794,11,0.5294117647058824,4.0,1,0
granter01w,HOU,8,68.0,125,1,0,0,1,1,0.7856581672737661,1,0.5294117647058824,4.0,1,0
hairska01w,CON,8,72.0,150,0,1,0,1,1,0.6470540657789281,15,0.7647058823529411,1.0,1,0
hardili01w,MIN,8,68.0,139,1,0,0,1,1,0.5,0,0.29411764705882354,7.0,1,0
jacksti02w,NYL,8,75.0,185,0,1,0,1,1,0.46511087080382785,2,0.3235294117647059,5.5,1,0
joensca01w,CHI,8,71.0,165,1,1,0,1,1,0.5,0,0.14705882352941177,7.0,1,0
lattaiv01w,DET,8,66.0,143,1,0,0,1,1,0.5696166479958987,14,0.6764705882352942,2.0,1,0
littlca01w,SAS,8,74.0,180,0,1,0,1,1,0.43434124070080454,5,0.38235294117647056,6.0,1,0
maltsev01w,CON,8,71.0,165,1,0,0,0,0,0.6470540657789281,15,0.7647058823529411,1.0,1,0
moorena01w,MIN,8,70.0,145,1,0,0,1,1,0.5,0,0.29411764705882354,7.0,1,0
mosbybe01w,WAS,8,73.0,172,0,1,0,1,1,0.5420535418058794,11,0.5294117647058824,4.0,1,0
murphsh01w,MIN,8,71.0,164,1,0,0,1,1,0.5,0,0.29411764705882354,7.0,1,0
pricear01w,CHI,8,69.0,133,1,1,0,1,1,0.5,0,0.14705882352941177,7.0,1,1
quinnno01w,MIN,8,72.0,175,1,0,0,1,1,0.5,0,0.29411764705882354,7.0,1,0
raymost01w,CHI,8,65.0,139,1,0,0,1,1,0.5,0,0.14705882352941177,7.0,1,0
sandeam01w,DET,8,71.0,156,1,0,0,1,1,0.5696166479958987,14,0.6764705882352942,2.0,1,0
shielas01w,HOU,8,70.0,155,1,0,0,1,1,0.7856581672737661,1,0.5294117647058824,4.0,1,0
smithty01w,DET,8,72.0,0,0,1,0,1,1,0.5696166479958987,14,0.6764705882352942,2.0,1,0
spencsi01w,LAS,8,75.0,183,1,0,0,2,1,0.7933280444797034,19,0.7352941176470589,1.0,1,0
thomaca01w,CHI,8,75.0,200,0,1,0,1,1,0.5,0,0.14705882352941177,7.0,1,0
weberma01w,NYL,8,77.0,200,0,0,1,1,1,0.46511087080382785,2,0.3235294117647059,5.5,1,0
ajavoma01w,HOU,9,68.0,160,1,0,0,1,1,0.49998958355034273,1,0.38235294117647056,5.0,1,0
allench01w,SAC,9,71.0,135,1,0,0,1,1,0.5588070939090027,1,0.5588235294117647,3.0,1,0
anderjo01w,CON,9,68.0,166,1,0,0,1,1,0.623525743966212,16,0.5294117647058824,3.0,1,0
anosini01w,MIN,9,75.0,211,0,0,1,2,1,0.29410899679421193,0,0.29411764705882354,6.5,1,0
atunrmo01w,SAS,9,70.0,143,1,1,0,1,1,0.4568945823509381,7,0.5882352941176471,2.0,1,0
beckki01w,SEA,9,68.0,125,1,0,0,1,1,0.3975855712581776,0,0.5,4.0,1,0
berezva01w,SAS,9,76.0,0,0,0,1,1,1,0.4568945823509381,7,0.5882352941176471,2.0,1,0
bobbish01w,LAS,9,62.0,130,1,0,0,2,1,0.7010831462872484,19,0.29411764705882354,6.5,1,0
carsoes01w,NYL,9,72.0,165,1,1,0,1,1,0.4666627778101849,3,0.47058823529411764,4.5,1,0
chanequ01w,CHI,9,71.0,160,1,0,0,3,1,0.5,0,0.4117647058823529,6.0,1,0
crockwi01w,PHO,9,74.0,215,0,1,0,2,1,0.5,0,0.6764705882352942,1.0,1,0
fowlesy01w,CHI,9,78.0,200,0,0,1,3,1,0.5,0,0.4117647058823529,6.0,1,0
frankaq01w,SAC,9,64.0,154,1,0,0,1,1,0.5588070939090027,1,0.5588235294117647,3.0,1,0
gardike01w,CON,9,73.0,168,0,1,0,1,1,0.623525743966212,16,0.5294117647058824,3.0,1,0
gisseka01w,LAS,9,73.0,178,0,1,0,1,1,0.7010831462872484,19,0.29411764705882354,6.5,1,0
givench01w,DET,9,70.0,0,1,0,0,1,1,0.5937469075681897,20,0.7058823529411765,1.0,1,0
grudasa01w,CON,9,76.0,185,0,1,1,0,0,0.623525743966212,16,0.5294117647058824,3.0,1,0
harpela01w,SAC,9,77.0,190,0,1,1,1,1,0.5588070939090027,1,0.5588235294117647,3.0,1,0
holmese01w,HOU,9,73.0,155,1,1,0,1,1,0.49998958355034273,1,0.38235294117647056,5.0,1,0
holtam01w,CON,9,72.0,168,0,1,0,1,1,0.623525743966212,16,0.5294117647058824,3.0,1,0
hornbal01w,DET,9,71.0,155,1,0,0,2,1,0.5937469075681897,20,0.7058823529411765,1.0,1,0
houstch01w,MIN,9,72.0,189,0,1,0,2,1,0.29410899679421193,0,0.29411764705882354,6.5,1,0
humphta01w,DET,9,75.0,190,0,0,1,1,1,0.5937469075681897,20,0.7058823529411765,1.0,1,0
humphta01w,WAS,9,75.0,190,0,0,1,1,1,0.5,0,0.47058823529411764,4.5,1,0
kellycr01w,SAC,9,74.0,190,0,1,0,1,1,0.5588070939090027,1,0.5588235294117647,3.0,1,0
langhcr01w,WAS,9,74.0,184,0,1,1,1,1,0.5,0,0.47058823529411764,4.5,1,0
larkier01w,NYL,9,73.0,210,0,1,0,1,1,0.4666627778101849,3,0.47058823529411764,4.5,1,0
liebena01w,DET,9,70.0,150,1,0,0,1,1,0.5937469075681897,20,0.7058823529411765,1.0,1,0
mitchle01w,NYL,9,65.0,130,1,0,0,1,1,0.4666627778101849,3,0.47058823529411764,4.5,1,0
nnamach01w,ATL,9,72.0,156,1,0,0,1,1,0.5,0,0.5,6.0,0,0
ogayu01w,PHO,9,66.0,140,1,0,0,0,0,0.5,0,0.6764705882352942,1.0,1,0
oneilkr01w,SEA,9,73.0,158,1,1,0,1,1,0.3975855712581776,0,0.5,4.0,1,0
pageda01w,CON,9,74.0,179,0,1,0,1,1,0.623525743966212,16,0.5294117647058824,3.0,1,0
parkeca01w,LAS,9,76.0,175,0,1,0,2,1,0.7010831462872484,19,0.29411764705882354,6.5,1,1
pascafl01w,SEA,9,76.0,187,0,0,1,0,0,0.3975855712581776,0,0.5,4.0,1,0
pringla01w,PHO,9,75.0,162,0,1,1,1,1,0.5,0,0.6764705882352942,1.0,1,0
quiglal01w,PHO,9,70.0,140,1,0,0,1,1,0.5,0,0.6764705882352942,1.0,1,0
rossad01w,SAS,9,68.0,142,1,0,0,1,1,0.4568945823509381,7,0.5882352941176471,2.0,1,0
rushle01w,CHI,9,73.0,175,0,1,0,1,1,0.5,0,0.4117647058823529,6.0,1,0
sanniol01w,DET,9,74.0,0,0,0,1,1,1,0.5937469075681897,20,0.7058823529411765,1.0,1,0
smithbr01w,PHO,9,75.0,195,0,1,1,1,1,0.5,0,0.6764705882352942,1.0,1,0
smithwa01w,DET,9,71.0,175,1,0,0,1,1,0.5937469075681897,20,0.7058823529411765,1.0,1,0
swanike01w,CON,9,67.0,144,1,0,0,2,1,0.623525743966212,16,0.5294117647058824,3.0,1,0
vaughkr01w,WAS,9,73.0,160,0,1,0,1,1,0.5,0,0.47058823529411764,4.5,1,0
walkema01w,HOU,9,75.0,253,0,0,1,1,1,0.49998958355034273,1,0.38235294117647056,5.0,1,0
whiteer01w,HOU,9,63.0,135,1,0,0,3,1,0.49998958355034273,1,0.38235294117647056,5.0,1,0
whittkh01w,IND,9,73.0,185,0,1,0,1,1,0.3437464193081322,0,0.6176470588235294,2.0,1,0
wiggica01w,MIN,9,71.0,154,1,0,0,1,1,0.29410899679421193,0,0.29411764705882354,6.5,1,0
youngta01w,ATL,9,74.0,166,0,1,0,1,1,0.5,0,0.5,6.0,0,0
zollsh01w,MIN,9,67.0,148,1,0,0,1,1,0.29410899679421193,0,0.29411764705882354,6.5,1,0
blackch01w,CON,10,77.0,188,0,0,1,1,1,0.622545967911922,17,0.6176470588235294,2.0,1,0
boddiwh01w,SAC,10,69.0,149,1,0,0,1,1,0.5441096454463905,2,0.5294117647058824,4.0,1,0
bonnede01w,PHO,10,76.0,136,1,0,0,1,1,0.47057439487073915,0,0.47058823529411764,6.5,1,0
cironkr01w,CON,10,68.0,150,1,0,0,1,1,0.622545967911922,17,0.6176470588235294,2.0,1,0
colemma01w,WAS,10,73.0,160,1,1,0,1,1,0.5,0,0.29411764705882354,6.0,1,0
davista02w,DET,10,71.0,0,1,0,0,1,1,0.6017672488174831,27,0.6470588235294118,1.0,1,0
ervinla01w,CON,10,76.0,171,0,1,0,1,1,0.622545967911922,17,0.6176470588235294,2.0,1,0
frazeme01w,SAS,10,75.0,191,0,1,0,1,1,0.4887199672181684,11,0.7058823529411765,1.0,1,0
holliqu01w,MIN,10,77.0,201,0,0,1,1,1,0.5,0,0.47058823529411764,6.5,1,0
januabr01w,IND,10,68.0,144,1,0,0,1,1,0.38461242605826107,1,0.5,4.0,1,0
jekaban01w,CON,10,69.0,180,1,0,0,0,0,0.622545967911922,17,0.6176470588235294,2.0,1,0
lehnish01w,ATL,10,69.0,147,1,0,0,1,1,0.11764359871768479,0,0.11764705882352941,7.0,1,0
mccanra01w,MIN,10,73.0,161,0,1,0,1,1,0.5,0,0.47058823529411764,6.5,1,0
mccouan01w,ATL,10,73.0,160,0,1,0,1,1,0.11764359871768479,0,0.11764705882352941,7.0,1,1
millebr01w,DET,10,76.0,0,0,0,1,1,1,0.6017672488174831,27,0.6470588235294118,1.0,1,0
montaan01w,MIN,10,73.0,190,0,1,0,1,1,0.5,0,0.47058823529411764,6.5,1,0
montgre01w,MIN,10,67.0,139,1,0,0,2,1,0.5,0,0.47058823529411764,6.5,1,0
nanch01w,CHI,10,78.0,204,0,0,1,0,0,0.35293079615305434,0,0.35294117647058826,5.0,1,0
parisco01w,SAC,10,76.0,250,0,0,1,1,1,0.5441096454463905,2,0.5294117647058824,4.0,1,0
tolivkr01w,CHI,10,67.0,130,1,0,0,1,1,0.35293079615305434,0,0.35294117647058826,5.0,1,0
vaughki01w,NYL,10,76.0,208,0,0,1,1,1,0.4870098246115285,6,0.5588235294117647,3.0,1,0
walkeas01w,SEA,10,73.0,200,0,1,1,1,1,0.47008145229527953,1,0.6470588235294118,2.0,1,0
wirthch01w,IND,10,73.0,185,0,1,0,1,1,0.38461242605826107,1,0.5,4.0,1,0
wisdoli01w,LAS,10,74.0,186,0,1,0,1,1,0.683483103288517,22,0.5882352941176471,3.0,1,0
zellosh01w,DET,10,70.0,155,1,0,0,1,1,0.6017672488174831,27,0.6470588235294118,1.0,1,0
